title,viewCount,likeCount,commentCount,dislikeCount,human_labeled,title_char_len,title_word_len,title_clean,feat_char_len,feat_word_count,feat_exclaim,feat_question,feat_has_number,feat_caps_ratio,label
আল্লাহ রক্ষা করো! সর্বনাশা তিস্তার ভাঙ্গনে ধ্বংসের পথে কুড়িগ্রাম জেলা! ভেসে যাচ্ছে শত শত ঘর বাড়ি,13150,228,11.0,19.0,Clickbait,96,16,আল্লাহ রক্ষা করো সর্বনাশা তিস্তার ভাঙ্গনে ধ্বংসের পথে কুড়িগ্রাম জেলা ভেসে যাচ্ছে শত শত ঘর বাড়ি,96,16,2,0,0,0.0,1
ভয়ঙ্কর প্রতারক রাফি! ৮ বছরে ভোগ করেছে ৫০০ সুন্দরী তরুণীকে। রিমান্ডে জবানবন্দি শুনে অবাক সব পুলিশ,703867,8228,359.0,679.0,Clickbait,97,16,ভয়ঙ্কর প্রতারক রাফি বছরে ভোগ করেছে ৫০০ সুন্দরী তরুণীকে রিমান্ডে জবানবন্দি শুনে অবাক পুলিশ,97,16,1,0,1,0.0,1
ইন্নালিল্লাহ! কুমিল্লায় চোখের পলকে ধসে পড়লো ৪ তলা ভবন! ও সিলেটে আবারো ভূমিকম্পে স্কুলে ফাটল,27449,492,7.0,22.0,Clickbait,91,15,ইন্নালিল্লাহ কুমিল্লায় চোখের পলকে ধসে পড়লো তলা ভবন সিলেটে আবারো ভূমিকম্পে স্কুলে ফাটল,91,15,2,0,1,0.0,1
"মাদারীপুরে পাত্রী দেখেই বাসর করলো পাত্র! বাসর শেষে করলোনা বিয়ে, ন্যাক্কারজনক ঘটনায় তোলপাড় সারাদেশ",77264,1089,58.0,65.0,Clickbait,97,14,মাদারীপুরে পাত্রী দেখেই বাসর করলো পাত্র বাসর শেষে করলোনা বিয়ে ন্যাক্কারজনক ঘটনায় তোলপাড় সারাদেশ,97,14,1,0,0,0.0,1
এইমাত্র পাওয়া! ৩ মিনিটে ভূমিকম্পে আবারো কেঁপে ওঠলো সিলেট। ফাটল ধরল অনেক বিল্ডিং। আতঙ্কে নগরবাসী,80499,1122,29.0,57.0,Not Clickbait,95,15,এইমাত্র পাওয়া মিনিটে ভূমিকম্পে আবারো কেঁপে ওঠলো সিলেট ফাটল ধরল বিল্ডিং আতঙ্কে নগরবাসী,95,15,1,0,1,0.0,0
"এই মাত্র পাওয়া! বন্যায় কয়েক ঘণ্টায় তলিয়ে গেল পুরো শ্রীলংকা। নিহত অসংখ্য, কঠিন বিপদে বাংলাদেশও",21279,377,7.0,21.0,Clickbait,93,15,মাত্র পাওয়া বন্যায় কয়েক ঘণ্টায় তলিয়ে গেল পুরো শ্রীলংকা নিহত অসংখ্য কঠিন বিপদে বাংলাদেশও,93,15,1,0,0,0.0,1
হায় সর্বনাশ! চোখের পলকে বজ্রপাতে মারা গেল ২১ জন। বজ্রপাত থেকে বাঁচতে চাইলে ভিডিওটি একবার দেখুন,16516,392,33.0,21.0,Clickbait,94,16,হায় সর্বনাশ চোখের পলকে বজ্রপাতে মারা গেল ২১ জন বজ্রপাত বাঁচতে চাইলে ভিডিওটি একবার,94,16,1,0,1,0.0,1
আল্লাহ বাচাও! তিস্তা যমুনার ভাঙ্গনে মুহূর্তেই ডুবে গেল ৩০০ বাড়ি ও ১৩ গ্রাম। Flood Bangladesh 2021,1150505,7412,272.0,865.0,Clickbait,97,16,আল্লাহ বাচাও তিস্তা যমুনার ভাঙ্গনে মুহূর্তেই ডুবে গেল ৩০০ বাড়ি ১৩ গ্রাম,97,16,1,0,1,0.020618556701030927,1
কুষ্টিয়ায় ৩ বছরের ভালোবাসা বিক্রি হলো ১ লক্ষ ৮০ হাজার টাকায়। হাউমাউ করে কাঁদছে প্রেমিকা,13543,240,10.0,15.0,Clickbait,87,15,কুষ্টিয়ায় বছরের ভালোবাসা বিক্রি লক্ষ ৮০ হাজার টাকায় হাউমাউ কাঁদছে প্রেমিকা,87,15,0,0,1,0.0,1
"ব্রেকিং! আবারো শুরু হয়ে গেল ইসরাইল ফিলিস্তিন যুদ্ধ! হামাসের সাথে আছে এরদোগান, নষ্টামি করলো মালালা",5276,96,5.0,5.0,Clickbait,97,15,ব্রেকিং আবারো শুরু হয়ে গেল ইসরাইল ফিলিস্তিন যুদ্ধ হামাসের সাথে এরদোগান নষ্টামি করলো মালালা,97,15,2,0,0,0.0,1
৫ দিন ধরে না খেয়ে প্রেমিকের বাড়িতে অনশন কলেজ ছাত্রীর। দাবি দিন রাত দেহ ভোগ করে বিয়েতে আপত্তি,114900,1594,15.0,103.0,Clickbait,92,18,ধরে খেয়ে প্রেমিকের বাড়িতে অনশন কলেজ ছাত্রীর দাবি রাত দেহ ভোগ বিয়েতে আপত্তি,92,18,0,0,1,0.0,1
ব্রেকিং! ঝিনাইদহে দুই পুলিশ পিটিয়ে হাসপাতালে পাঠালো একদল মাতাল।ও জজের সামনে নারী পুলিশকে বিয়ের হুমকি,145850,1815,31.0,111.0,Clickbait,100,15,ব্রেকিং ঝিনাইদহে দুই পুলিশ পিটিয়ে হাসপাতালে পাঠালো একদল মাতাল জজের সামনে নারী পুলিশকে বিয়ের হুমকি,100,15,1,0,0,0.0,1
ছেলের বউকে নিয়ে পালিয়ে গেল বাবা! রস্তায় বসে কাঁদছে ছেলে ও ২ নাতী,99566,1531,26.0,109.0,Clickbait,64,13,ছেলের বউকে নিয়ে পালিয়ে গেল বাবা রস্তায় বসে কাঁদছে ছেলে নাতী,64,13,1,0,1,0.0,1
ব্রেকিং!প্রস্তাবিত বাজেটকে গাজাখুরী বলে ধুয়ে দিলেন বিএনপির সাহসী নেত্রী রুমিন ফারহানা।Rumeen Farhana,5617,188,12.0,8.0,Clickbait,100,12,ব্রেকিং প্রস্তাবিত বাজেটকে গাজাখুরী বলে ধুয়ে দিলেন বিএনপির সাহসী নেত্রী রুমিন ফারহানা,100,12,1,0,0,0.02,1
ইন্নালিল্লাহ! আবারো এগিয়ে আসছে ভয়ঙ্কর ঘূর্ণিঝড় ও ভূমিকম্প। দেশের যেসব এলাকায় আঘাত হানবে এই ঘূর্ণিঝড়,12119,445,15.0,27.0,Clickbait,99,15,ইন্নালিল্লাহ আবারো এগিয়ে আসছে ভয়ঙ্কর ঘূর্ণিঝড় ভূমিকম্প দেশের যেসব এলাকায় আঘাত হানবে ঘূর্ণিঝড়,99,15,1,0,0,0.0,1
সব ফাঁস! প্রতিরাতে মুসলিম তরুণী লাগতো হিন্দু প্রতারক অভিজিতের।রিমান্ডের মাইর খেয়ে দিলো যে ভয়াবহ সত্য,248806,2750,118.0,178.0,Clickbait,100,15,ফাঁস প্রতিরাতে মুসলিম তরুণী লাগতো হিন্দু প্রতারক অভিজিতের রিমান্ডের মাইর খেয়ে দিলো ভয়াবহ সত্য,100,15,1,0,0,0.0,1
সর্বনাশ! ১ মিনিটেই গুড়িয়ে গেল মসজিদ সহ ২০টি বিল্ডিং। বন্যা ও নদী ভাঙ্গনে ধ্বংস হচ্ছে সারাদেশ,211697,2085,46.0,152.0,Clickbait,92,16,সর্বনাশ মিনিটেই গুড়িয়ে গেল মসজিদ সহ ২০টি বিল্ডিং বন্যা নদী ভাঙ্গনে ধ্বংস হচ্ছে সারাদেশ,92,16,1,0,1,0.0,1
